DATE,SEDOL,WEIGHTS,FOUR_WEEKLY_RETURN
08/05/2015,2595708,,-0.02812469
08/05/2015,2983563,,-0.02849859
08/05/2015,2708841,,-0.02871049
08/05/2015,2494504,,-0.03100753
08/05/2015,2405302,,-0.03101885
08/05/2015,2496113,,-0.03120547
08/05/2015,B4W9F29,,-0.03246033
08/05/2015,2127899,,-0.03270239
08/05/2015,2958936,,-0.03297734
08/05/2015,2026082,,-0.0334996
08/05/2015,2699514,,-0.0344637
08/05/2015,BYR0914,,-0.0344668
08/05/2015,2235822,,-0.03462124
08/05/2015,B3CTNK6,,-0.03544092
08/05/2015,2185046,,-0.03546101
08/05/2015,2909730,,-0.03563941
08/05/2015,2126335,,-0.03586257
08/05/2015,2380863,,-0.0358811
08/05/2015,2032380,,-0.03607708
08/05/2015,2510615,,-0.03734279
08/05/2015,2019952,,-0.03831357
08/05/2015,2298386,,-0.03853351
08/05/2015,2270726,,-0.0386188
08/05/2015,B78C4Y8,,-0.03891957
08/05/2015,2463247,,-0.03910977
08/05/2015,2749602,,-0.03980744
08/05/2015,2783815,,-0.03983736
08/05/2015,B5LL299,,-0.04024416
08/05/2015,2044545,,-0.04058385
08/05/2015,2457552,,-0.04079235
08/05/2015,B3K3L40,,-0.04314012
08/05/2015,2005973,,-0.04355204
08/05/2015,2704407,,-0.04375201
08/05/2015,2516378,,-0.04379439
08/05/2015,B3NPHP6,,-0.04437298
08/05/2015,B198391,,-0.04447913
08/05/2015,2094670,,-0.04477614
08/05/2015,B0G4K50,,-0.04524326
08/05/2015,2002479,,-0.0458647
08/05/2015,2699291,,-0.04634148
08/05/2015,2073022,,-0.04731333
08/05/2015,2671501,,-0.04737335
08/05/2015,B665KZ5,,-0.04905206
08/05/2015,2222233,,-0.04990292
08/05/2015,BSPHGL4,,-0.05020231
08/05/2015,2654320,,-0.05159205
08/05/2015,2641894,,-0.05305707
08/05/2015,BF6V3T1,,-0.05408841
08/05/2015,2210614,,-0.05481291
08/05/2015,BVFTF03,,-0.05515057
08/05/2015,2317087,,-0.05564833
08/05/2015,2032067,,-0.05716056
08/05/2015,2695921,,-0.05728632
08/05/2015,2328603,,-0.05752039
08/05/2015,2592174,,-0.05792582
08/05/2015,2160753,,-0.05875153
08/05/2015,B3Z5T14,,-0.06033116
08/05/2015,2513012,,-0.06074196
08/05/2015,2476803,,-0.06148863
08/05/2015,B1YLC43,,-0.06330198
08/05/2015,2516839,,-0.06591678
08/05/2015,B12GHV2,,-0.06612367
08/05/2015,BDHLTQ5,,-0.06661135
08/05/2015,2224701,,-0.06751269
08/05/2015,2762030,,-0.06817264
08/05/2015,2635079,,-0.07106167
08/05/2015,2319414,,-0.07135731
08/05/2015,2326618,,-0.07180661
08/05/2015,2085878,,-0.07226658
08/05/2015,2654461,,-0.07314312
08/05/2015,2841489,,-0.07331193
08/05/2015,B8DMK08,,-0.0743857
08/05/2015,2212870,,-0.07669902
08/05/2015,B3P2CN8,,-0.077321
08/05/2015,2662862,,-0.07769537
08/05/2015,2180201,,-0.07975822
08/05/2015,2754060,,-0.0800761
08/05/2015,2698470,,-0.08040726
08/05/2015,2480138,,-0.0806846
08/05/2015,2350684,,-0.08169073
08/05/2015,2567503,,-0.08191127
08/05/2015,2933438,,-0.08232653
08/05/2015,BYP66M4,,-0.082717
08/05/2015,2360326,,-0.08285856
08/05/2015,B7341C6,,-0.08312046
08/05/2015,2767228,,-0.08344126
08/05/2015,2196479,,-0.08518809
08/05/2015,2046251,,-0.08731413
08/05/2015,2278407,,-0.08986992
08/05/2015,2018175,,-0.09034842
08/05/2015,2690830,,-0.09104061
08/05/2015,B0SRLH6,,-0.09185881
08/05/2015,BZ03VL1,,-0.09278184
08/05/2015,B1L60G9,,-0.09301603
08/05/2015,2655408,,-0.09335798
08/05/2015,2646015,,-0.09342861
08/05/2015,BD9WQP4,,-0.0936501
08/05/2015,2963899,,-0.09642405
08/05/2015,2130109,,-0.09676182
08/05/2015,2915500,,-0.09757209
08/05/2015,B63QTN2,,-0.09820312
08/05/2015,B4V9661,,-0.09839714
08/05/2015,B3SPXZ3,,-0.09847516
08/05/2015,B783TY6,,-0.09884871
08/05/2015,BLS09M3,,-0.09949959
08/05/2015,B6ZC3N6,,-0.10256708
08/05/2015,2313405,,-0.1065163
08/05/2015,2212922,,-0.10730087
08/05/2015,B8KQN82,,-0.10740251
08/05/2015,2696838,,-0.10754108
08/05/2015,BBGT609,,-0.10824739
08/05/2015,2318024,,-0.1098693
08/05/2015,2502247,,-0.11029678
08/05/2015,B633030,,-0.1118353
08/05/2015,2288406,,-0.11234027
08/05/2015,BYNF418,,-0.11801809
08/05/2015,2572303,,-0.12044496
08/05/2015,2838555,,-0.12350059
08/05/2015,BBJTYC4,,-0.12514645
08/05/2015,B3D7K31,,-0.12989754
08/05/2015,2046552,,-0.13156551
08/05/2015,BZ0P3Z5,,-0.13543302
08/05/2015,B3NQ4P8,,-0.13936358
08/05/2015,B39QT24,,-0.14234602
08/05/2015,B3D7KG4,,-0.14496004
08/05/2015,2967181,,-0.14652777
08/05/2015,2624486,,-0.1484605
08/05/2015,B1BJSL9,,-0.14870435
08/05/2015,2023748,,-0.14898801
08/05/2015,2961053,,-0.14907008
08/05/2015,2420101,,-0.1520071
08/05/2015,BLP5GX1,,-0.1539296
08/05/2015,2763561,,-0.1653682
08/05/2015,2455965,,-0.17035221
08/05/2015,2111955,,-0.17155254
08/05/2015,2685717,,-0.17614006
08/05/2015,2261021,,-0.1768173
08/05/2015,2640761,,-0.18113125
08/05/2015,2162340,,-0.18337101
08/05/2015,2480677,,-0.18869877
08/05/2015,2150204,,-0.19054287
08/05/2015,B0SRLF4,,-0.19922113
08/05/2015,B3KFWW1,,-0.20846695
08/05/2015,2043962,,-0.21292704
08/05/2015,BVFMFG8,,-0.22133493
08/05/2015,2134781,,-0.22318459
08/05/2015,2910970,,-0.23085886
08/05/2015,2611206,,-0.23587639
08/05/2015,2523334,,-0.23952473
08/05/2015,B4VLR19,,-0.24813784
08/05/2015,2828619,,-0.25259363
08/05/2015,B011WL6,,-0.27002579
08/05/2015,2781905,,-0.27833855
08/05/2015,2636607,,-0.3092522
08/05/2015,BR9YYP4,,-0.3260816
08/05/2015,2182779,,-0.3472609
08/05/2015,2413758,,-0.36209274
08/05/2015,2352118,,-0.3972554
09/02/2015,2222233,,0.29409445
09/02/2015,2060961,,0.26663876
09/02/2015,2699514,,0.17627739
09/02/2015,B3CTNK6,,0.13908601
09/02/2015,2094670,,0.12821304
09/02/2015,2379504,,0.11817038
09/02/2015,BF0HZC2,,0.10381365
09/02/2015,2575818,,0.10003877
09/02/2015,2868165,,0.09529055
09/02/2015,B1HMF22,,0.08261848
09/02/2015,2170473,,0.07740378
09/02/2015,2572079,,0.07734978
09/02/2015,B5BKPQ4,,0.07579791
09/02/2015,BZ0CYQ4,,0.06914401
09/02/2015,B9M2WX3,,0.06826079
09/02/2015,2325507,,0.06422019
09/02/2015,2105505,,0.06398308
09/02/2015,B7341C6,,0.06001425
09/02/2015,2931205,,0.05141735
09/02/2015,2831543,,0.04406071
09/02/2015,2065955,,0.04248571
09/02/2015,2951452,,0.04136443
09/02/2015,B1W9D46,,0.0402571
09/02/2015,2987521,,0.0385133
09/02/2015,BCV7KT2,,0.03765595
09/02/2015,2769796,,0.03683317
09/02/2015,2250687,,0.03544962
09/02/2015,2763561,,0.03083038
09/02/2015,B3KFWW1,,0.02488685
09/02/2015,2437264,,0.02415132
09/02/2015,B3V9F12,,0.01945448
09/02/2015,2261021,,0.01799536
09/02/2015,2989301,,0.01761663
09/02/2015,2486813,,0.01617038
09/02/2015,BYQQ3P5,,0.01448703
09/02/2015,2655408,,0.01253569
09/02/2015,2235822,,0.00770605
09/02/2015,2318024,,0.00673664
09/02/2015,2822019,,0.00596976
09/02/2015,B00PWV9,,0.00558972
09/02/2015,2134781,,0.0055232
09/02/2015,2695921,,0.00522256
09/02/2015,BTGQCX1,,0.00439501
09/02/2015,2572303,,0.00430858
09/02/2015,2630643,,0.00385237
09/02/2015,2860826,,0.00177348
09/02/2015,2807566,,0.00128937
09/02/2015,2635079,,0.00091493
09/02/2015,2434209,,0.00034177
09/02/2015,2779063,,-0.00056285
09/02/2015,2445063,,-0.00214177
09/02/2015,B65LWX6,,-0.0027048
09/02/2015,2463247,,-0.00379968
09/02/2015,2536763,,-0.00461358
09/02/2015,B78C4Y8,,-0.00477988
09/02/2015,2965107,,-0.00489908
09/02/2015,B58JVZ5,,-0.00573117
09/02/2015,2089212,,-0.00603205
09/02/2015,BFSSDS9,,-0.00670934
09/02/2015,2570200,,-0.00719965
09/02/2015,2522096,,-0.0075326
09/02/2015,2754907,,-0.00779074
09/02/2015,2021690,,-0.00845742
09/02/2015,BD9WQP4,,-0.00879014
09/02/2015,2257019,,-0.00887477
09/02/2015,2197137,,-0.01029235
09/02/2015,B4VLR19,,-0.01145959
09/02/2015,2204026,,-0.01357871
09/02/2015,2852533,,-0.01379269
09/02/2015,2985677,,-0.01437122
09/02/2015,2116228,,-0.01468283
09/02/2015,2026082,,-0.01472515
09/02/2015,2331430,,-0.01621991
09/02/2015,2708841,,-0.01785708
09/02/2015,BYY88Y7,,-0.01801437
09/02/2015,2598699,,-0.0184533
09/02/2015,2319414,,-0.01860768
09/02/2015,BYVY8G0,,-0.01914835
09/02/2015,2342034,,-0.01934147
09/02/2015,2380863,,-0.01971936
09/02/2015,2210614,,-0.01983202
09/02/2015,2216850,,-0.02028614
09/02/2015,2897697,,-0.02141935
09/02/2015,2692632,,-0.02298641
09/02/2015,2783815,,-0.02344578
09/02/2015,2367026,,-0.02387905
09/02/2015,2077905,,-0.02435798
09/02/2015,BD95VZ8,,-0.02446079
09/02/2015,B0X7DZ3,,-0.02473623
09/02/2015,2011602,,-0.02498066
09/02/2015,B63BPC8,,-0.02499866
09/02/2015,2516839,,-0.02536589
09/02/2015,2023748,,-0.02541941
09/02/2015,B62B7C3,,-0.02544314
09/02/2015,2516152,,-0.02603245
09/02/2015,BVLZX12,,-0.02606577
09/02/2015,2937667,,-0.02640331
09/02/2015,2705024,,-0.0272131
09/02/2015,2378200,,-0.0275473
09/02/2015,2550707,,-0.02974165
09/02/2015,2624486,,-0.03014481
09/02/2015,2651086,,-0.03035796
09/02/2015,2090571,,-0.03077584
09/02/2015,2701271,,-0.03083277
09/02/2015,B1BJSL9,,-0.03093785
09/02/2015,2162845,,-0.03123099
09/02/2015,2523334,,-0.03202844
09/02/2015,2180201,,-0.03217602
09/02/2015,2196479,,-0.03276414
09/02/2015,2065308,,-0.03359657
09/02/2015,2195722,,-0.03378111
09/02/2015,2550161,,-0.03450799
09/02/2015,2635701,,-0.03465807
09/02/2015,2417578,,-0.03480852
09/02/2015,2543967,,-0.03499252
09/02/2015,2965839,,-0.03623492
09/02/2015,2476193,,-0.03701353
09/02/2015,B0PZN11,,-0.03714889
09/02/2015,2829601,,-0.03727919
09/02/2015,2767381,,-0.03738827
09/02/2015,2511920,,-0.03827304
09/02/2015,2429090,,-0.03834945
09/02/2015,2232793,,-0.03893173
09/02/2015,2175672,,-0.0391857
09/02/2015,2640147,,-0.03922933
09/02/2015,2767228,,-0.03935242
09/02/2015,2841489,,-0.03942895
09/02/2015,2422806,,-0.03969204
09/02/2015,2641827,,-0.03983742
09/02/2015,2592174,,-0.04084969
09/02/2015,2142922,,-0.04087961
09/02/2015,2829515,,-0.04115975
09/02/2015,2674458,,-0.0411638
09/02/2015,2542049,,-0.04131806
09/02/2015,2871301,,-0.04133761
09/02/2015,2073022,,-0.04142088
09/02/2015,B7FBFL2,,-0.04142576
09/02/2015,2681511,,-0.04159313
09/02/2015,2319146,,-0.04171151
09/02/2015,BYY8XK8,,-0.04216891
09/02/2015,2420101,,-0.04230171
09/02/2015,2685717,,-0.04270959
09/02/2015,2411053,,-0.04305315
09/02/2015,2842255,,-0.04332823
09/02/2015,B7TL820,,-0.04382515
09/02/2015,2648806,,-0.04392815
09/02/2015,2931034,,-0.04444444
09/02/2015,2293819,,-0.04445237
09/02/2015,2365161,,-0.04466504
09/02/2015,2646015,,-0.04487186
09/02/2015,BF0G7N4,,-0.04499692
09/02/2015,B2QW0Z8,,-0.04500127
09/02/2015,2614807,,-0.04528409
09/02/2015,2812452,,-0.04561472
09/02/2015,2455965,,-0.0457055
09/02/2015,2654320,,-0.04593187
09/02/2015,2880255,,-0.04633814
09/02/2015,2696838,,-0.0468449
09/02/2015,2000019,,-0.04774791
09/02/2015,2113434,,-0.04786623
09/02/2015,2517382,,-0.04806566
09/02/2015,2262530,,-0.04867154
09/02/2015,2050832,,-0.04868549
09/02/2015,2795393,,-0.04898352
09/02/2015,2066408,,-0.0493015
09/02/2015,2671501,,-0.04931265
09/02/2015,2898087,,-0.04947483
09/02/2015,2085878,,-0.04951715
09/02/2015,2219224,,-0.0504961
09/02/2015,2909730,,-0.05073279
09/02/2015,2469052,,-0.05104458
09/02/2015,2749602,,-0.05105525
09/02/2015,2259101,,-0.05180198
09/02/2015,2523022,,-0.05215168
09/02/2015,2680905,,-0.05218482
09/02/2015,2758051,,-0.05234212
09/02/2015,BY7QL61,,-0.05238223
09/02/2015,2853688,,-0.052508
09/02/2015,2196888,,-0.05252665
09/02/2015,2885409,,-0.05262107
09/02/2015,BYNF418,,-0.0526849
09/02/2015,2692397,,-0.0529269
09/02/2015,2206657,,-0.05306721
09/02/2015,2662862,,-0.05339587
09/02/2015,2131179,,-0.05344081
09/02/2015,2026242,,-0.05356198
09/02/2015,2818740,,-0.05370146
09/02/2015,2414580,,-0.05372107
09/02/2015,BR9YYP4,,-0.05401212
09/02/2015,BGH1M56,,-0.05455255
09/02/2015,2690506,,-0.05461282
09/02/2015,2831811,,-0.05526775
09/02/2015,2280220,,-0.05530697
09/02/2015,B3Q2FJ4,,-0.05545556
09/02/2015,BDHLTQ5,,-0.05571789
09/02/2015,2636607,,-0.05591154
09/02/2015,2185046,,-0.05594409
09/02/2015,2933438,,-0.05610049
09/02/2015,B0G4K50,,-0.05658781
09/02/2015,2670519,,-0.05671555
09/02/2015,2954699,,-0.05705315
09/02/2015,B7VD3F2,,-0.05706012
09/02/2015,2032067,,-0.05726046
09/02/2015,2545844,,-0.05729926
09/02/2015,2043962,,-0.05756646
09/02/2015,2250870,,-0.05766707
09/02/2015,2008154,,-0.05781192
09/02/2015,2214832,,-0.05783421
09/02/2015,BWFY550,,-0.05798596
09/02/2015,2316619,,-0.05820102
09/02/2015,2380498,,-0.05862069
09/02/2015,2917766,,-0.05906093
09/02/2015,2240202,,-0.05909824
09/02/2015,2960384,,-0.05952853
09/02/2015,2048804,,-0.05995786
09/02/2015,2595708,,-0.05996436
09/02/2015,2923785,,-0.06052465
09/02/2015,B198391,,-0.06059134
09/02/2015,2162243,,-0.06059522
09/02/2015,B1L60G9,,-0.06080639
09/02/2015,2475833,,-0.06097198
09/02/2015,B067BM3,,-0.06100643
09/02/2015,2464165,,-0.06133747
09/02/2015,2732635,,-0.06143731
09/02/2015,BFRT3W7,,-0.06168938
09/02/2015,BYXD7B3,,-0.062051
09/02/2015,2020459,,-0.06208956
09/02/2015,2319157,,-0.06215739
09/02/2015,2110703,,-0.06287474
09/02/2015,2927516,,-0.06297195
09/02/2015,2730190,,-0.06299883
09/02/2015,2278407,,-0.0633682
09/02/2015,B8CKK03,,-0.06337249
09/02/2015,2085102,,-0.06399697
09/02/2015,BVFTF03,,-0.06422621
09/02/2015,B748CK2,,-0.06439394
09/02/2015,B783TY6,,-0.0646773
09/02/2015,2615468,,-0.06473362
09/02/2015,2032380,,-0.06482851
09/02/2015,2130109,,-0.06483197
09/02/2015,2588173,,-0.06488222
09/02/2015,2289874,,-0.06507593
09/02/2015,2707677,,-0.06527471
09/02/2015,2690830,,-0.06578839
09/02/2015,2011561,,-0.06626147
09/02/2015,2326618,,-0.06627941
09/02/2015,2523044,,-0.06661665
09/02/2015,2754060,,-0.06662095
09/02/2015,2645409,,-0.06701022
09/02/2015,2215460,,-0.06718117
09/02/2015,B1YLC43,,-0.06737149
09/02/2015,2304227,,-0.06761068
09/02/2015,2769503,,-0.0677535
09/02/2015,2896713,,-0.06784612
09/02/2015,2654461,,-0.06888068
09/02/2015,B3NPHP6,,-0.06928271
09/02/2015,B7XWRM2,,-0.06950474
09/02/2015,2046251,,-0.0695796
09/02/2015,2507457,,-0.07091647
09/02/2015,2440637,,-0.07096684
09/02/2015,2762030,,-0.07100791
09/02/2015,B121557,,-0.07156056
09/02/2015,BYR0914,,-0.07159853
09/02/2015,2928683,,-0.07160455
09/02/2015,BVVN4Q8,,-0.07180208
09/02/2015,2983563,,-0.07239193
09/02/2015,B1W41J2,,-0.07252616
09/02/2015,2310525,,-0.07257843
09/02/2015,2480138,,-0.07295001
09/02/2015,B665KZ5,,-0.07299274
09/02/2015,B7QQYV9,,-0.07305431
09/02/2015,2927925,,-0.07327276
09/02/2015,2073390,,-0.07370049
09/02/2015,2047317,,-0.07423025
09/02/2015,B2PZN04,,-0.07432967
09/02/2015,B3BQMF6,,-0.07483679
09/02/2015,2842040,,-0.07497382
09/02/2015,2502247,,-0.07506185
09/02/2015,2367480,,-0.07515454
09/02/2015,2457552,,-0.07577956
09/02/2015,BYV2325,,-0.07626533
09/02/2015,BYMYV82,,-0.07663965
09/02/2015,BYZGYC0,,-0.07673657
09/02/2015,BYVYHH4,,-0.07676238
09/02/2015,B95WG16,,-0.07711315
09/02/2015,2857817,,-0.07759595
09/02/2015,2344717,,-0.07762265
09/02/2015,2607647,,-0.07783043
09/02/2015,B44WZD7,,-0.07805962
09/02/2015,2027342,,-0.07829076
09/02/2015,2057059,,-0.07855683
09/02/2015,2491594,,-0.07891536
09/02/2015,2145084,,-0.07924128
09/02/2015,B2PKRQ3,,-0.07985502
09/02/2015,2661568,,-0.07986975
09/02/2015,2724193,,-0.08014083
09/02/2015,2100920,,-0.08068312
09/02/2015,2491839,,-0.0808906
09/02/2015,B4MGBG6,,-0.08106655
09/02/2015,2510682,,-0.08136379
09/02/2015,2288406,,-0.08150673
09/02/2015,2336747,,-0.08210725
09/02/2015,2405302,,-0.08231634
09/02/2015,BYX4D52,,-0.08256883
09/02/2015,2804211,,-0.08269733
09/02/2015,B8KQN82,,-0.08270062
09/02/2015,2779201,,-0.08343392
09/02/2015,2915500,,-0.08403945
09/02/2015,2224701,,-0.0840472
09/02/2015,B4BNMY3,,-0.08418197
09/02/2015,2332262,,-0.08432871
09/02/2015,2937689,,-0.08442581
09/02/2015,2018175,,-0.08482779
09/02/2015,2416962,,-0.08514661
09/02/2015,2098876,,-0.08534646
09/02/2015,2641894,,-0.08537889
09/02/2015,2586122,,-0.08570981
09/02/2015,2209106,,-0.08585703
09/02/2015,2567116,,-0.08629078
09/02/2015,2252058,,-0.08629912
09/02/2015,2746711,,-0.08639013
09/02/2015,2313405,,-0.08676332
09/02/2015,2190385,,-0.08696919
09/02/2015,2433842,,-0.08705354
09/02/2015,B3P2CN8,,-0.08714742
09/02/2015,2689560,,-0.08722144
09/02/2015,BTN1Y11,,-0.08725595
09/02/2015,BTN1Y44,,-0.08734345
09/02/2015,2108601,,-0.08760482
09/02/2015,B0LLFT5,,-0.08811336
09/02/2015,2182348,,-0.08891428
09/02/2015,2328915,,-0.08925849
09/02/2015,2567741,,-0.08940286
09/02/2015,BSPHGL4,,-0.08945358
09/02/2015,2704407,,-0.08983051
09/02/2015,2279303,,-0.09058571
09/02/2015,BYNPPC6,,-0.09066945
09/02/2015,2065159,,-0.09074736
09/02/2015,2046552,,-0.09101385
09/02/2015,2412001,,-0.0916326
09/02/2015,2126335,,-0.0918647
09/02/2015,2019479,,-0.092229
09/02/2015,2736035,,-0.0926786
09/02/2015,2445966,,-0.09297341
09/02/2015,BYRY499,,-0.09311694
09/02/2015,2900335,,-0.09327709
09/02/2015,2958936,,-0.09351582
09/02/2015,2702337,,-0.09360814
09/02/2015,BYW36M8,,-0.09379846
09/02/2015,2989828,,-0.09394037
09/02/2015,2692665,,-0.09411282
09/02/2015,2648668,,-0.09412992
09/02/2015,2649100,,-0.09512705
09/02/2015,BY9D546,,-0.09524387
09/02/2015,BYWTW73,,-0.09528131
09/02/2015,2138158,,-0.0960896
09/02/2015,B3NQ4P8,,-0.09613162
09/02/2015,2310194,,-0.0961566
09/02/2015,B5BT0K0,,-0.09645724
09/02/2015,2005973,,-0.09654922
09/02/2015,2411138,,-0.09660042
09/02/2015,2026361,,-0.09695554
09/02/2015,2407966,,-0.09708887
09/02/2015,2490911,,-0.09737194
09/02/2015,2198163,,-0.09746658
09/02/2015,2936921,,-0.0979439
09/02/2015,2427599,,-0.09795737
09/02/2015,2699291,,-0.09803754
09/02/2015,2702791,,-0.09822517
09/02/2015,2567503,,-0.09907121
09/02/2015,BYP66M4,,-0.09923506
09/02/2015,2933632,,-0.09933365
09/02/2015,2665861,,-0.0994755
09/02/2015,2819118,,-0.10004526
09/02/2015,2967181,,-0.10041923
09/02/2015,2041364,,-0.10045731
09/02/2015,2760669,,-0.10064066
09/02/2015,2212870,,-0.10078007
09/02/2015,B1Z77F6,,-0.10092169
09/02/2015,2577609,,-0.10100471
09/02/2015,B5B1S13,,-0.10103273
09/02/2015,B01R311,,-0.10105872
09/02/2015,2961053,,-0.1010766
09/02/2015,2305844,,-0.10128492
09/02/2015,2087807,,-0.10141301
09/02/2015,2778844,,-0.10142469
09/02/2015,2611206,,-0.10216528
09/02/2015,2830904,,-0.10230941
09/02/2015,2295172,,-0.10264039
09/02/2015,2298386,,-0.10331631
09/02/2015,2765802,,-0.10349977
09/02/2015,2672689,,-0.10406703
09/02/2015,2317087,,-0.10461844
09/02/2015,2044545,,-0.10463065
09/02/2015,2360326,,-0.10526318
09/02/2015,2378534,,-0.10559005
09/02/2015,2684703,,-0.10565734
09/02/2015,2838555,,-0.10567368
09/02/2015,2494504,,-0.10588133
09/02/2015,2431846,,-0.10591144
09/02/2015,B5LL299,,-0.10653466
09/02/2015,2299011,,-0.10661507
09/02/2015,2146838,,-0.10681671
09/02/2015,2036070,,-0.10737437
09/02/2015,2466321,,-0.10751176
09/02/2015,2162340,,-0.10779821
09/02/2015,B1F76F9,,-0.10820162
09/02/2015,BBGVT40,,-0.10862184
09/02/2015,2182553,,-0.10871577
09/02/2015,2096847,,-0.10891092
09/02/2015,B3SPXZ3,,-0.10966646
09/02/2015,2295677,,-0.11073828
09/02/2015,2447218,,-0.11140621
09/02/2015,2437952,,-0.11154222
09/02/2015,BZ07BW4,,-0.11169004
09/02/2015,B3Z5T14,,-0.11190641
09/02/2015,2513012,,-0.11309523
09/02/2015,2963899,,-0.11332417
09/02/2015,2320524,,-0.1136797
09/02/2015,2497406,,-0.11429662
09/02/2015,BLS09M3,,-0.11445493
09/02/2015,2465254,,-0.11468565
09/02/2015,2297907,,-0.11477929
09/02/2015,2369174,,-0.11530632
09/02/2015,2002479,,-0.11562502
09/02/2015,2340168,,-0.11574525
09/02/2015,2860990,,-0.11614794
09/02/2015,2861078,,-0.11653471
09/02/2015,B12GHV2,,-0.11653667
09/02/2015,B633030,,-0.11677527
09/02/2015,2573209,,-0.11688196
09/02/2015,2885937,,-0.11716247
09/02/2015,BBGT609,,-0.11883635
09/02/2015,2445416,,-0.11970991
09/02/2015,2803014,,-0.11979824
09/02/2015,2588184,,-0.11993515
09/02/2015,2886907,,-0.12004584
09/02/2015,2142784,,-0.12017262
09/02/2015,B6ZC3N6,,-0.12156707
09/02/2015,2914734,,-0.12224615
09/02/2015,2476803,,-0.12335384
09/02/2015,2714923,,-0.12501944
09/02/2015,2002305,,-0.127244
09/02/2015,2516378,,-0.12730819
09/02/2015,B0J7D57,,-0.1281929
09/02/2015,B92SR70,,-0.12898159
09/02/2015,2262314,,-0.13002056
09/02/2015,B4V9661,,-0.130193
09/02/2015,2160753,,-0.13139391
09/02/2015,BVFMFG8,,-0.13163072
09/02/2015,B4W9F29,,-0.13191533
09/02/2015,2520153,,-0.13235659
09/02/2015,2350684,,-0.13238197
09/02/2015,2023607,,-0.13313323
09/02/2015,BF6V3T1,,-0.13362413
09/02/2015,2698470,,-0.13369626
09/02/2015,2272476,,-0.13379473
09/02/2015,2111955,,-0.13397712
09/02/2015,2510615,,-0.13477909
09/02/2015,B3K3L40,,-0.13791829
09/02/2015,2640761,,-0.13880217
09/02/2015,2971698,,-0.13905549
09/02/2015,B28XP76,,-0.13911921
09/02/2015,2127899,,-0.13982683
09/02/2015,2328603,,-0.14070874
09/02/2015,2413758,,-0.1416465
09/02/2015,2150204,,-0.14192611
09/02/2015,BJ3V905,,-0.14370573
09/02/2015,2892090,,-0.14524549
09/02/2015,2261203,,-0.14581794
09/02/2015,2182779,,-0.14780599
09/02/2015,B6WVMH3,,-0.14853829
09/02/2015,2185284,,-0.15002793
09/02/2015,B8DMK08,,-0.15079927
09/02/2015,2270726,,-0.15091669
09/02/2015,2345022,,-0.15117288
09/02/2015,B39QT24,,-0.15212524
09/02/2015,2781905,,-0.15448695
09/02/2015,2779397,,-0.1553899
09/02/2015,2019952,,-0.1554749
09/02/2015,2352118,,-0.15744686
09/02/2015,2828619,,-0.15752691
09/02/2015,B3D7KG4,,-0.15841579
09/02/2015,2636254,,-0.15867191
09/02/2015,BZ03VL1,,-0.16689514
09/02/2015,2212922,,-0.16792875
09/02/2015,2496113,,-0.17009132
09/02/2015,B0SRLH6,,-0.17168505
09/02/2015,2480677,,-0.17604202
09/02/2015,2910970,,-0.18705374
09/02/2015,2459020,,-0.18852222
09/02/2015,B3D7K31,,-0.18988491
09/02/2015,B63QTN2,,-0.19536573
09/02/2015,BZ0P3Z5,,-0.2018537
09/02/2015,BLP5GX1,,-0.21528667
09/02/2015,BBM4S68,,-0.2186141
09/02/2015,B247H10,,-0.22581518
09/02/2015,BKQVM44,,-0.24626863
09/02/2015,B0SRLF4,,-0.26771927
09/02/2015,B011WL6,,-0.27960056
09/02/2015,2963811,,-0.29351938
09/02/2015,BBJTYC4,,-0.31937717
09/30/2015,2162243,,0.29002785
09/30/2015,2880255,,0.2463218
09/30/2015,B067BM3,,0.21926868
09/30/2015,BVFTF03,,0.11132669
09/30/2015,2645409,,0.10482418
09/30/2015,2640147,,0.10290837
09/30/2015,2379504,,0.0965302
09/30/2015,BYY8XK8,,0.09590769
09/30/2015,2437952,,0.09354841
09/30/2015,2829515,,0.08562744
09/30/2015,2822019,,0.08182597
09/30/2015,BVVN4Q8,,0.08038723
09/30/2015,2575818,,0.07893825
09/30/2015,2219224,,0.07748628
09/30/2015,2048804,,0.0774399
09/30/2015,B9M2WX3,,0.07425499
09/30/2015,2689560,,0.07412255
09/30/2015,2545844,,0.07402158
09/30/2015,2680905,,0.07349145
09/30/2015,2105505,,0.06995893
09/30/2015,BYVYHH4,,0.06898189
09/30/2015,B0SRLF4,,0.06818736
09/30/2015,B4V9661,,0.0671823
09/30/2015,2131179,,0.06670308
09/30/2015,2674458,,0.06650245
09/30/2015,2429090,,0.06579089
09/30/2015,2971698,,0.06570935
09/30/2015,2758051,,0.06532764
09/30/2015,2724193,,0.06467891
09/30/2015,2331430,,0.06267655
09/30/2015,2216850,,0.0626291
09/30/2015,2319157,,0.06207025
09/30/2015,B5BKPQ4,,0.0601666
09/30/2015,2852533,,0.0599196
09/30/2015,2491594,,0.05986988
09/30/2015,2050832,,0.05931997
09/30/2015,2614807,,0.05929446
09/30/2015,2707677,,0.05714274
09/30/2015,BF0G7N4,,0.05684161
09/30/2015,2463247,,0.05606162
09/30/2015,2162845,,0.05605328
09/30/2015,2096847,,0.05071962
09/30/2015,2019479,,0.05000877
09/30/2015,2316619,,0.04771233
09/30/2015,2026242,,0.04733837
09/30/2015,2965107,,0.04668891
09/30/2015,2008154,,0.04645538
